term,tone
"сукапи,",-0.76
"взбунтоваться,",-0.76
"ничес,",-0.76
"погодин,",-0.76
"расскаж,",-0.76
"мамка,",-0.76
"Morris,",-0.76
"полновесный,",-0.76
"конструкция,",-0.76
"ничей,",-0.76
"выстраивание,",-0.76
"астон,",-0.76
"поотзываться,",-0.76
"развыеживаться,",-0.76
"почуять,",-0.76
"преступн,",-0.76
"регестрировать,",-0.76
"доброжелательный,",-0.76
"инчхон,",-0.76
"анфолловнуть,",-0.76
"истый,",-0.76
"липкий,",-0.76
"акционерный,",-0.76
"ебей,",-0.76
"ЛБ,",-0.76
"взвинчивать,",-0.76
"тагор,",-0.76
"Ла,",-0.76
"Ло,",-0.76
"209,",-0.76
"ЛЧ,",-0.76
"PTV,",-0.76
"Лс,",-0.76
"тэк,",-0.76
"эпический,",-0.76
"super,",-0.76
"крю,",-0.76
"тиски,",-0.76
"висельница,",-0.76
"ный,",-0.76
"содержимое,",-0.76
"блядоодноклассница,",-0.76
"дэбэхен,",-0.76
"конфабулезать,",-0.76
"227,",-0.76
"безвестность,",-0.76
"анб,",-0.76
"капитализм,",-0.76
"нибольшой,",-0.76
"сысоева,",-0.76
"ковчег,",-0.76
"сотр,",-0.76
"обдумать,",-0.76
"excel,",-0.76
"ФБК,",-0.76
"дизелит,",-0.76
"линукс,",-0.76
"физкультура,",-0.76
"голубятня,",-0.76
"замужний,",-0.76
"всматриваться,",-0.76
"дифференцирование,",-0.76
"дурий,",-0.76
"анимешный,",-0.76
"такуми,",-0.76
"грациозно,",-0.76
"промокашка,",-0.76
"маскироваться,",-0.76
"селтик,",-0.76
"коран,",-0.76
"каий,",-0.76
"подкаблучник,",-0.76
"отступник,",-0.76
"деловуша,",-0.76
"еееееееееееееее,",-0.76
"возняцки,",-0.76
"каир,",-0.76
"did,",-0.76
"мехмат,",-0.76
"ЭТЖ,",-0.76
"лучанин,",-0.76
"1120,",-0.76
"выревести,",-0.76
"пригрвор,",-0.76
"какието,",-0.76
"подтекать,",-0.76
"эээээээээ,",-0.76
"донецкий,",-0.76
"козаааа,",-0.76
"#photostudio,",-0.76
"реестр,",-0.76
"крикливый,",-0.76
"озабоченный,",-0.76
"издавать,",-0.76
"британка,",-0.76
"оффнулся,",-0.76
"вьебать,",-0.76
"муторный,",-0.76
"отбегать,",-0.76
"невесть,",-0.76
"костокек,",-0.76
"по-гусарски,",-0.76
"видеоблоггер,",-0.76
"огосподитыменяпомнишьвашуматьуменяинфаркт,",-0.76
"царапать,",-0.76
"белоконь,",-0.76
"ассоциировать,",-0.76
"ручник,",-0.76
"козявка,",-0.76
"верста,",-0.76
"переубивать,",-0.76
"жопный,",-0.76
"нажралс,",-0.76
"стучаться,",-0.76
"физкультурный,",-0.76
"днищий,",-0.76
"расс,",-0.76
"веселость,",-0.76
"19.42,",-0.76
"иллюзионист,",-0.76
"поссорить,",-0.76
"эниво,",-0.76
"алкоболь,",-0.76
"матемааааатика,",-0.76
"анальный,",-0.76
"килла,",-0.76
"новосибирский,",-0.76
"пикнуть,",-0.76
"забрызгать,",-0.76
"ахащаза,",-0.76
"крысяча,",-0.76
"твитбот,",-0.76
"кидан,",-0.76
"ненавижуу,",-0.76
";___;,",-0.76
"депрессант,",-0.76
"тольяттинский,",-0.76
"RTB,",-0.76
"плачевность,",-0.76
"оппонировать,",-0.76
"медкарта,",-0.76
"плестись,",-0.76
"запищать,",-0.76
"аэрозоль,",-0.76
"оборудование,",-0.76
"белокожий,",-0.76
"магнитола,",-0.76
"#alice,",-0.76
"тент,",-0.76
"прострация,",-0.76
"припиздон,",-0.76
"энциклопедия,",-0.76
"осозновать,",-0.76
"свифт,",-0.76
"подташнивать,",-0.76
"УАХАЪАЪАЪА,",-0.76
"пед,",-0.76
"антиконституционный,",-0.76
"3900,",-0.76
"дебет,",-0.76
"ацкий,",-0.76
"DS,",-0.76
"осматривать,",-0.76
"Do,",-0.76
"тельце,",-0.76
"блядоминута,",-0.76
"WiFi,",-0.76
"марвел,",-0.76
"тоооооот,",-0.76
"продруга,",-0.76
"чтогдекогда,",-0.76
"темнотища,",-0.76
"нацбанк,",-0.76
"интеллигентный,",-0.76
"наматывать,",-0.76
"оскар,",-0.76
"D4,",-0.76
"#SEO,",-0.76
"гомик,",-0.76
"песьяк,",-0.76
"нааайс,",-0.76
"флайер,",-0.76
"#изверги!,",-0.76
"допиздиться,",-0.76
"предшественник,",-0.76
"оправда,",-0.76
"цинковый,",-0.76
"4400,",-0.76
"ломбертс,",-0.76
"сморозить,",-0.76
"фольсваген,",-0.76
"кальянщик,",-0.76
"фейе,",-0.76
"🌕,",-0.76
"гноик,",-0.76
"эггерт,",-0.76
"обесцениваться,",-0.76
"Псс,",-0.76
"фальсифицировать,",-0.76
"аудиовизуальный,",-0.76
"ноздря,",-0.76
"дереть,",-0.76
"скомкивать,",-0.76
"радосной,",-0.76
"манал,",-0.76
"разжижать,",-0.76
"временный,",-0.76
"стрелка,",-0.76
"уэббер,",-0.76
"могильник,",-0.76
"сворачиваться,",-0.76
"щекиии,",-0.76
"делена,",-0.76
"компетентный,",-0.76
"mark,",-0.76
"мутнеть,",-0.76
"ззайти,",-0.76
"#одиноко,",-0.76
"комплементарный,",-0.76
"спиш,",-0.76
"сниховать,",-0.76
"эксимер,",-0.76
"миринда,",-0.76
"копилка,",-0.76
"терафля,",-0.76
"××××,",-0.76
"нерезаный,",-0.76
"монетизировать,",-0.76
"радикально,",-0.76
"чедж,",-0.76
"отдпльно,",-0.76
"типично,",-0.76
"расшивать,",-0.76
"бзик,",-0.76
"ебанутик,",-0.76
"разногласие,",-0.76
"сверь,",-0.76
"ореть,",-0.76
"йохан,",-0.76
"журнашлюха,",-0.76
"окрестить,",-0.76
"кампанейщина,",-0.76
"альенда,",-0.76
"5км,",-0.76
"5ке,",-0.76
"храмовник,",-0.76
"кьево,",-0.76
"сссска,",-0.76
"допевать,",-0.76
"всеволожский,",-0.76
"говнорэпер,",-0.76
"однофамилец,",-0.76
"софтина,",-0.76
"КТР,",-0.76
"#бесконечныйизамкнутыйкруг,",-0.76
"доэрти,",-0.76
"олитчаиваться,",-0.76
"ролльный,",-0.76
"эверивэа,",-0.76
"Lollapalooza,",-0.76
"бухалка,",-0.76
"болоток,",-0.76
"хусаинова,",-0.76
"энтео,",-0.76
"6QITIMQrkK,",-0.76
"проплакаться,",-0.76
"селфцестной,",-0.76
"Ээээ,",-0.76
"хиллзать,",-0.76
"тлееен,",-0.76
"паниковать,",-0.76
"странность,",-0.76
"ДЕВЯИЫЙ,",-0.76
"инта,",-0.76
"нападающий,",-0.76
"аыфафавф,",-0.76
"#spb,",-0.76
"зачииим,",-0.76
"Femen,",-0.76
"фонтан,",-0.76
"#afisha.ru,",-0.76
"снеееег,",-0.76
"систренка,",-0.76
"перестрелка,",-0.76
"неумирать,",-0.76
"кровушка,",-0.76
"обмаан,",-0.76
"германский,",-0.76
"однородный,",-0.76
"девственный,",-0.76
"сунгирь,",-0.76
"7ой,",-0.76
"захламлять,",-0.76
"доброхотов,",-0.76
"гнусно,",-0.76
"полминуты,",-0.76
"недохваленность,",-0.76
"сортировать,",-0.76
"калинка,",-0.76
"выделывать,",-0.76
"иссякать,",-0.76
"#facepalm,",-0.76
"кудряха,",-0.76
"одноклассница,",-0.76
"#фэшнизмайпрофэшн,",-0.76
"цзытао,",-0.76
"мразот,",-0.76
"выгораживать,",-0.76
"шарманка,",-0.76
"респонс,",-0.76
"лионский,",-0.76
"канай,",-0.76
"плита,",-0.76
"аймакса,",-0.76
"функционал,",-0.76
"LTC,",-0.76
"никитоса,",-0.76
"заибать,",-0.76
"паром,",-0.76
"#Стань,",-0.76
"ябедничать,",-0.76
"секас,",-0.76
"грядка,",-0.76
"забвение,",-0.76
"гамбургер,",-0.76
"почему-то,",-0.76
"мудила,",-0.76
"боротаый,",-0.76
"бедность,",-0.76
"инфооматикуууу,",-0.76
"адоба,",-0.76
"бравировать,",-0.76
"обявление,",-0.76
"дааай,",-0.76
"локилокилок,",-0.76
"модевать,",-0.76
"позож,",-0.76
"connect,",-0.76
"ттттттттттттт,",-0.76
"..?!?!?,",-0.76
"блаффс,",-0.76
"евразийский,",-0.76
"ХХХХ,",-0.76
"незь,",-0.76
"ER,",-0.76
"трлн,",-0.76
"потыква,",-0.76
"пчелайн,",-0.76
"плааач,",-0.76
"равенство,",-0.76
"тхэквондист,",-0.76
"фигушки,",-0.76
"#онвамнедимон,",-0.76
"кэнна,",-0.76
"сдуреть,",-0.76
"задолбалиии,",-0.76
"грубиян,",-0.76
"860,",-0.76
"лабрюйер,",-0.76
"_______,",-0.76
"200р,",-0.76
"наотмашь,",-0.76
":((',",-0.76
"альтернат,",-0.76
"позыв,",-0.76
"рогоносец,",-0.76
"беседка,",-0.76
"''=-((((((,",-0.76
"блейнтина,",-0.76
"альбина,",-0.76
"бфуууу,",-0.76
"устаал,",-0.76
"твитый,",-0.76
"#перестрелка,",-0.76
"поругаешся,",-0.76
"разжаловать,",-0.76
"нашивка,",-0.76
"кларисса,",-0.76
"НЦ,",-0.76
"авать,",-0.76
"НЯ,",-0.76
"уолдорф,",-0.76
"неееееееееет,",-0.76
"турсун,",-0.76
"бурчать,",-0.76
"новатэ,",-0.76
"средство,",-0.76
"погружать,",-0.76
"ящассдохнубезтебать,",-0.76
"антолина,",-0.76
"грила,",-0.76
":(:(:(,",-0.76
"анатольевич,",-0.76
"вре,",-0.76
"King,",-0.76
"systemtap,",-0.76
"неуправляемый,",-0.76
"жительство,",-0.76
"деваха,",-0.76
"Yanukovich,",-0.76
"сострадат,",-0.76
"ебланоов,",-0.76
"консервативный,",-0.76
"прокремлевский,",-0.76
"колумнист,",-0.76
"Globus,",-0.76
"чувсвую,",-0.76
"заябывать,",-0.76
"блянуок,",-0.76
"Classic,",-0.76
"#странно,",-0.76
"пожурить,",-0.76
"хихикнуть,",-0.76
"вваище,",-0.76
"аклиматизация,",-0.76
"#спасибоненадо,",-0.76
"приказание,",-0.76
"возврастный,",-0.76
"забухать,",-0.76
"обозрение,",-0.76
"нахерачиться,",-0.76
"#Тварь_Собянин,",-0.76
"прееелесть,",-0.76
"носилки,",-0.76
"диман,",-0.76
"лектер,",-0.76
"такооооеее,",-0.76
"зачислять,",-0.76
"арс,",-0.76
"#Euromaidan,",-0.76
"ллойд,",-0.76
"фери,",-0.76
"#перебор,",-0.76
"Did,",-0.76
"Die,",-0.76
"ари,",-0.76
"💺,",-0.76
"тупырка,",-0.76
"луцилия,",-0.76
"неумение,",-0.76
"утомлять,",-0.76
"server,",-0.76
"подставной,",-0.76
"летниие,",-0.76
"ионеско,",-0.76
"смешно#,",-0.76
"кинопрокат,",-0.76
"безрассудно,",-0.76
"похмелье,",-0.76
"педриловский,",-0.76
"боггарт,",-0.76
"машишина,",-0.76
"попадос,",-0.76
"тарский,",-0.76
"#4real,",-0.76
"хиккикоморить,",-0.76
"осатанеть,",-0.76
"садистка,",-0.76
"разгуливать,",-0.76
"кофейный,",-0.76
"набрасываться,",-0.76
"#такиесть,",-0.76
"чжон,",-0.76
"обывательский,",-0.76
"нагаево,",-0.76
"повезать,",-0.76
"#фрызы,",-0.76
"кроу,",-0.76
"поведенческий,",-0.76
"гостинный,",-0.76
"#универсиада,",-0.76
"одержимый,",-0.76
"лецплейщик,",-0.76
"намыливать,",-0.76
"тихорь,",-0.76
"ояебу,",-0.76
"2002,",-0.76
"2001,",-0.76
"2008,",-0.76
"семинарист,",-0.76
"перекрещивать,",-0.76
"#капитан,",-0.76
"2оо,",-0.76
"кузя,",-0.76
"распространитель,",-0.76
"хуууденький,",-0.76
"протестує,",-0.76
"регулярно,",-0.76
"дремотный,",-0.76
"depression,",-0.76
"выш,",-0.76
"Motorola,",-0.76
"кулфейс,",-0.76
"индикатор,",-0.76
"окрашивание,",-0.76
"поунижать,",-0.76
"шестеро,",-0.76
"советiк,",-0.76
"давыдкин,",-0.76
"буз,",-0.76
"буй,",-0.76
"FB,",-0.76
"абуз,",-0.76
"пробирка,",-0.76
"MDI,",-0.76
"бесноваться,",-0.76
"#feeltheshame,",-0.76
"Fi,",-0.76
"агхххх,",-0.76
"немеренный,",-0.76
"стимулятор,",-0.76
"штрих,",-0.76
"dm,",-0.76
"АХАХАХВЪВХЫ,",-0.76
"bones,",-0.76
"неть,",-0.76
"выходка,",-0.76
"болото,",-0.76
"посарказничать,",-0.76
"чисор,",-0.76
"божекакойонхороший,",-0.76
"пхвочка,",-0.76
"поворотник,",-0.76
"...* ,",-0.76
"выскочить,",-0.76
"ибаный,",-0.76
"выноситься,",-0.76
"антивирусник,",-0.76
"самоутверждаться,",-0.76
"попереться,",-0.76
"бутовский,",-0.76
"#ялох,",-0.76
"расстилать,",-0.76
"#упыри,",-0.76
"пенфренд,",-0.76
"проходиться,",-0.76
"выж,",-0.76
"смолвиль,",-0.76
"енисей,",-0.76
"хужий,",-0.76
"das,",-0.76
"трупотрутень,",-0.76
"1с,",-0.76
"одноклассниица,",-0.76
"геймпадов,",-0.76
"21грамм,",-0.76
"паулина,",-0.76
"погуливать,",-0.76
"рыжков,",-0.76
"хоси,",-0.76
"дружинник,",-0.76
"Бгг,",-0.76
"зажор,",-0.76
"малюсенький,",-0.76
"1Дэ,",-0.76
"ларгус,",-0.76
"непостоянный,",-0.76
"немеряной,",-0.76
"засада,",-0.76
"лекарь,",-0.76
"хось,",-0.76
"манипулятор,",-0.76
"......................................,",-0.76
"сфотай,",-0.76
"Bethesda,",-0.76
"хоккеюга,",-0.76
"пупсяш,",-0.76
"ахулия,",-0.76
"#E…,",-0.76
"ЧМТ,",-0.76
"EVILBARKERSWIFE,",-0.76
"хрошать,",-0.76
"млечный,",-0.76
"радионяня,",-0.76
"истерь,",-0.76
"беззубый,",-0.76
"#правительство,",-0.76
"херли,",-0.76
"формспринг,",-0.76
"осень#,",-0.76
"мвидео,",-0.76
"отпарковывать,",-0.76
"кордебалет,",-0.76
"полтонны,",-0.76
"абрам,",-0.76
"помятый,",-0.76
"перекосяк,",-0.76
"яблофон,",-0.76
"text,",-0.76
"вылупляться,",-0.76
"ивано,",-0.76
"ослизм,",-0.76
"роснано,",-0.76
"MAGIC,",-0.76
"ссучка,",-0.76
"#wylsacom,",-0.76
"чаевой,",-0.76
"привелегированнвми,",-0.76
"иуда,",-0.76
"Broadway,",-0.76
"асоциальный,",-0.76
"самогон,",-0.76
"доминант,",-0.76
"мудааааааак,",-0.76
"мериться,",-0.76
"супиризвестный,",-0.76
"усиливать,",-0.76
"хаххахахахахахахахаааххахахахахахахаа,",-0.76
"знааааааал,",-0.76
"Kanebo,",-0.76
"лерой,",-0.76
"нелегальный,",-0.76
"флуд,",-0.76
"Mastercard,",-0.76
"охтыжбль,",-0.76
"саженец,",-0.76
"сууук,",-0.76
"впору,",-0.76
