term,tone
neighborhood,-0.59
развиват,-0.59
паче,-0.59
таиха,-0.59
протрясать,-0.59
мееня,-0.59
пряучь,-0.59
russianshowbizчто,-0.59
#центрярославль,-0.59
#Скууууууууучноо,-0.59
VIBER,-0.59
#Eunhyuk,-0.59
неравномерно,-0.59
ЖКС,-0.59
наконц,-0.59
Amediateka,-0.59
элрик,-0.59
гардеробная,-0.59
dave75big1,-0.59
"#Уфа
https://t.co/i0aTTKRUex",-0.59
турнирный,-0.59
IGLA,-0.59
конференция2016,-0.59
слес,-0.59
"#Челябинск
https://t.co/TTeGI7r1qk",-0.59
"#Defensores_de_Colon

https://t.co/XSUQlSDxLG",-0.59
Rrrrrise,-0.59
Санамсаргүй,-0.59
tretyakov,-0.59
прасттиииии,-0.59
Госпадяяяя,-0.59
#политикаСША,-0.59
кудряха,-0.59
комиксный,-0.59
плиииизиииика,-0.59
стращно,-0.59
тойже,-0.59
суралцнаа,-0.59
зда,-0.59
собачкка,-0.59
юпе,-0.59
эрос,-0.59
самыйпоследний,-0.59
??!??!?!!!?,-0.59
/ / - [,-0.59
выгораживать,-0.59
плаха,-0.59
субхан,-0.59
канай,-0.59
#времяприключений,-0.59
кефайс,-0.59
агентыщит,-0.59
ауешник,-0.59
ROm8j7ux9P,-0.59
lrru9ujiys,-0.59
еблетище,-0.59
PIDорами,-0.59
функционал,-0.59
WarCraft,-0.59
LTD,-0.59
#audiTTRS,-0.59
#экологическаякатастрофа,-0.59
заробитчанин,-0.59
лицымерить,-0.59
#Собянин,-0.59
контэ,-0.59
∼,-0.59
2016.04,-0.59
промолвить,-0.59
ракша,-0.59
фантхиет,-0.59
барчук,-0.59
выглядешь,-0.59
Funny,-0.59
Kristi04057619,-0.59
#столицапрекрасна,-0.59
хуента,-0.59
унаад,-0.59
подготовительный,-0.59
33серебр,-0.59
река,-0.59
Argan,-0.59
инфраструктура,-0.59
маган,-0.59
#держитесь,-0.59
...:-(((,-0.59
➤,-0.59
чувствооооо,-0.59
#УрФУ,-0.59
хармонь,-0.59
прибарахлиться,-0.59
медучреждение,-0.59
нормальново,-0.59
/ / * «,-0.59
йню,-0.59
кайдень,-0.59
саакян,-0.59
боэн,-0.59
Solaris,-0.59
aiWfAD90F3,-0.59
локинг,-0.59
#почтаРоссии,-0.59
бумагадля,-0.59
сүсэг,-0.59
плякчями,-0.59
порошенков,-0.59
пиенист,-0.59
данин,-0.59
#ROMEORussia,-0.59
#БиблияФолловитХристоса,-0.59
#TEDxNovosibirsk.,-0.59
малятка,-0.59
адоба,-0.59
ыххыхыхыхыыхыыхыххы,-0.59
cGvf64MRvX,-0.59
LONG,-0.59
чееееееерт,-0.59
ненаказанный,-0.59
•),-0.59
юсп,-0.59
скетчик,-0.59
поузи,-0.59
Zoccolo,-0.59
"..""""",-0.59
өртэйг,-0.59
стоматологический,-0.59
#КЧР,-0.59
длинно,-0.59
тирарист,-0.59
♥♥♥♥ :((((,-0.59
уссыкание,-0.59
фанато,-0.59
доходный,-0.59
мурзач,-0.59
""""" ((:",-0.59
?!!?!?,-0.59
вырисовываться,-0.59
страничкуhttps,-0.59
оккупационный,-0.59
эзэнтэй,-0.59
(()((((((((((((,-0.59
лайвеhttps,-0.59
Heathstone,-0.59
мррр,-0.59
ойнахуйблять,-0.59
бобслейный,-0.59
LAC,-0.59
"#Сумы
https://t.co/Q4FCaTTmVO",-0.59
подж,-0.59
перенервничать,-0.59
"#TROYELOOKATTHISPLAGIARISM
Вы",-0.59
дабра,-0.59
"#МартовскийКиллджой
Нет
нет
нет....
Я",-0.59
подд,-0.59
джеки,-0.59
Droha,-0.59
1.75,-0.59
слинять,-0.59
проверяяяяяшивать,-0.59
J2muNrpGaR,-0.59
EG,-0.59
парабатать,-0.59
найбушек,-0.59
"#Полтава
https://t.co/v39DxzDWm3",-0.59
"#BestFanArmy
Мне",-0.59
баррикада,-0.59
"#Омск
https://t.co/lDTTibd5V4",-0.59
En,-0.59
#МинШуга,-0.59
#Франции,-0.59
#кучамусора,-0.59
оскрблять,-0.59
BRETT,-0.59
котитки,-0.59
потревожить,-0.59
выполнять+,-0.59
Bad,-0.59
pilots,-0.59
хахол,-0.59
#Хоби,-0.59
"#ДирикиПодотритесь
Гарри:",-0.59
лядок,-0.59
37600,-0.59
FYx0NOKbll,-0.59
:((£,-0.59
первопасха,-0.59
#бабочки,-0.59
Pl2303ta,-0.59
COAST,-0.59
#1DRU,-0.59
нэгэн,-0.59
обиииднооо,-0.59
VISTA,-0.59
манон,-0.59
двайный,-0.59
жырующий,-0.59
лаадна,-0.59
тамюль,-0.59
Taxi,-0.59
реееееееееедко,-0.59
#aquarien,-0.59
"""""((*",-0.59
урота,-0.59
"#Казань
https://t.co/TT0TByEY90",-0.59
State,-0.59
аааыаыыааааа,-0.59
проктически,-0.59
#DoomСосёт,-0.59
хаягдсан,-0.59
чернильный,-0.59
разворот,-0.59
:((*,-0.59
жызня,-0.59
:((,-0.59
pavlovproduct,-0.59
:((&,-0.59
:((;,-0.59
заичка,-0.59
омегаверс,-0.59
инди,-0.59
xPOWGeATGM,-0.59
гоуст,-0.59
тимохамойтрусишка#,-0.59
Walmart,-0.59
HURTS,-0.59
завертончик,-0.59
"#карлфолловитбелыйшоколад
Взаимный
•",-0.59
загрязнять,-0.59
#oilart,-0.59
раффаэлка,-0.59
#team,-0.59
миникруфт,-0.59
шамору,-0.59
ㅗ,-0.59
австралия,-0.59
выгль,-0.59
"#Монголын_нэг_өдөр
https://t.co/BtU5ZyeUvQ",-0.59
342к,-0.59
азалия,-0.59
Marrua,-0.59
тоттенхэм,-0.59
үзчий,-0.59
крыгина,-0.59
"#Херсон
https://t.co/OggtLDxz7P",-0.59
шакал,-0.59
розводиться,-0.59
#skill,-0.59
мятежный,-0.59
форго,-0.59
Нм,-0.59
#DCComics,-0.59
НФ,-0.59
"#Иркутск
https://t.co/4qTTayn66k",-0.59
азкабан,-0.59
меморал,-0.59
oyxfDWWBVv,-0.59
FlyDubai,-0.59
поул,-0.59
повторный,-0.59
#Крым.,-0.59
ЫЫЫЫ,-0.59
пусщяй,-0.59
цывильный,-0.59
такиммилый,-0.59
сельчанин,-0.59
...... ((((,-0.59
#co…,-0.59
грегори,-0.59
"#Краснодар
https://t.co/hAxrDxot3L",-0.59
#LITTLE,-0.59
конкур,-0.59
конкус,-0.59
истерия,-0.59
ааась,-0.59
eEg9UWZq1Y,-0.59
шелковинка,-0.59
PATTA,-0.59
#супериорфосфоревер,-0.59
чумичев,-0.59
#AskRO,-0.59
айдар,-0.59
грила,-0.59
Sey,-0.59
увааааа,-0.59
сднемрождениятвиттер,-0.59
"#Николаев
https://t.co/DxojOVsIsb",-0.59
божеечка,-0.59
#стровскийяскучаю,-0.59
хозййчик,-0.59
нормаль,-0.59
подпишутвый,-0.59
Terra,-0.59
униженный,-0.59
рыльце,-0.59
евп,-0.59
FirstWave,-0.59
#twtr,-0.59
евр,-0.59
Kino,-0.59
боеготовность,-0.59
#линейнаяалгебра,-0.59
#Дру…,-0.59
#фикбукживи,-0.59
йомайо,-0.59
(((///,-0.59
#анимешник,-0.59
облезть,-0.59
акааши,-0.59
#твиттер,-0.59
разбиватель,-0.59
тиндер,-0.59
романцов,-0.59
#пиньята,-0.59
дцпулечка,-0.59
#доброеутро😊☺✌😕😟,-0.59
#здоро…,-0.59
уша,-0.59
терпетьн,-0.59
#Япония,-0.59
#футбольныетрансферы,-0.59
ноуфильтер,-0.59
неполадка,-0.59
Marantz,-0.59
"#TROYELOOKATTHISPLAGIARISM
Какойт",-0.59
Dragon,-0.59
Ебт,-0.59
ойлгомжгүй,-0.59
08.06,-0.59
завтро,-0.59
ожиданиереальность,-0.59
"#эфир

https://t.co/Dx9iyoHmTl",-0.59
бирка,-0.59
08.05,-0.59
сохраненнок,-0.59
стююшка,-0.59
бращать,-0.59
962,-0.59
отворачивать,-0.59
NOONE,-0.59
#зарулем,-0.59
окрас,-0.59
яйчница,-0.59
димас,-0.59
ебаттт,-0.59
белоснеежка,-0.59
миказ,-0.59
#ProjectHomeLiamDay,-0.59
прихоть,-0.59
фанадка,-0.59
солнцесвещать,-0.59
ямамото,-0.59
""""" / (",-0.59
инфляционный,-0.59
пооцан,-0.59
биржан,-0.59
t2xwJrolaP,-0.59
насасываться,-0.59
бvvр,-0.59
VXRo5mDuW1,-0.59
хайлайтер,-0.59
габец,-0.59
либра,-0.59
LAM10,-0.59
гамок,-0.59
налогоплательщик,-0.59
#СКИДКИ,-0.59
WHITE,-0.59
впридачу,-0.59
румыскать,-0.59
msw77q0scw,-0.59
тренечек,-0.59
lomakina,-0.59
BAITING,-0.59
"#TROYELOOKATTHISPLAGIARISM
И",-0.59
амок,-0.59
локация,-0.59
#Чимином-хёном!,-0.59
эпизодаа,-0.59
#История,-0.59
#моймилый,-0.59
maksimofficialДэн,-0.59
губошлепок,-0.59
Ukyo,-0.59
LAM13,-0.59
сухогруз,-0.59
захарова,-0.59
настриг,-0.59
шизивать,-0.59
AMORETTOVA,-0.59
Chips,-0.59
лайкос,-0.59
ферт,-0.59
big,-0.59
даррелл,-0.59
отдаленный,-0.59
"#Монголын_нэг_өдөр
https://t.co/UeE5oj9P91",-0.59
побанить,-0.59
побаливать,-0.59
амор,-0.59
ai,-0.59
приплюсують,-0.59
двестидвацать,-0.59
цельность,-0.59
1415,-0.59
феофан,-0.59
#дебальцево,-0.59
"#СтерекизаДилмаса
Давайте",-0.59
":""""()",-0.59
нестр,-0.59
затихать,-0.59
#дикийвиноград,-0.59
GTTLUUT,-0.59
Way,-0.59
достоверно,-0.59
пикс,-0.59
зазомбированность,-0.59
#RipCentr,-0.59
сфикс,-0.59
базарник,-0.59
христов,-0.59
#трусишка,-0.59
мемлекет,-0.59
похмелье,-0.59
неееееееееееееееееееееееееееееееееееееееееетт,-0.59
RussiaARMYloveBTS,-0.59
константинополь,-0.59
"#BTS
https://t.co/ItFIYDxcwH",-0.59
жировка,-0.59
выгорать,-0.59
"#Кировоград
https://t.co/SxoEDx8039",-0.59
бомбиточеньсильно,-0.59
#instal,-0.59
общажный,-0.59
Ввхвххвхвх,-0.59
#хочугулять,-0.59
псалом,-0.59
станкан,-0.59
";(( """"",-0.59
25градусную,-0.59
мерзеший,-0.59
томагавк,-0.59
"#Запорожье
https://t.co/xVBpaM8cTT",-0.59
болмоор,-0.59
фикать,-0.59
унижаться,-0.59
погамать,-0.59
западенец,-0.59
#equestrian,-0.59
беспросветный,-0.59
ногамяч,-0.59
Vision,-0.59
чаасто,-0.59
MOSCOW,-0.59
набрасываться,-0.59
протестный,-0.59
t2w6StcuMb,-0.59
#manequin,-0.59
койка,-0.59
тавный,-0.59
скороконце#,-0.59
#ЭтоШугаХен,-0.59
йоханссон,-0.59
#LeaveBTSalone,-0.59
ильмир,-0.59
"#lifestyle

https://t.co/UzH4HbboTp",-0.59
плотить,-0.59
оче,-0.59
сознаваться,-0.59
"#UP10TION
#ATTENTION
Лучше",-0.59
блианин,-0.59
#Belarus-и,-0.59
#быласимпатичнойпионеркой,-0.59
"#Черкассы
https://t.co/OrlZL35dDx",-0.59
биоотходы,-0.59
#ジュンス,-0.59
разхотеться,-0.59
желісіне,-0.59
маруша,-0.59
JOOLA,-0.59
вкусняшок,-0.59
Mulberry,-0.59
неблагополучный,-0.59
рашамразь,-0.59
рэйро,-0.59
ипа,-0.59
коленька,-0.59
плохиее,-0.59
явязнуть,-0.59
вердикт,-0.59
Chuck,-0.59
#CivilWar,-0.59
жива,-0.59
Starперцы,-0.59
нахиджевань,-0.59
eabbae,-0.59
вжопедетствозаиграть,-0.59
reda,-0.59
#t…,-0.59
#лайк,-0.59
Luxe,-0.59
приходский,-0.59
z262xP6rHR,-0.59
пишеть,-0.59
утопло,-0.59
tanyatulkina,-0.59
марусик,-0.59
консультативный,-0.59
Dramaworld,-0.59
зачей,-0.59
плести,-0.59
прикуривать,-0.59
арцем,-0.59
2оз,-0.59
#magicmovek…,-0.59
#nikonrussia,-0.59
♔,-0.59
парн,-0.59
Walkie,-0.59
"#Ужгород
https://t.co/6p54TT8jLv",-0.59
сжыгають,-0.59
#книга,-0.59
.. / /,-0.59
летууу,-0.59
горадоф,-0.59
старковский,-0.59
суугаад,-0.59
#ХарьковCity,-0.59
обнищание,-0.59
секогаш,-0.59
перегово,-0.59
Long,-0.59
россми,-0.59
хвааааатит,-0.59
клэржить,-0.59
дададададададададададад,-0.59
"#Днепропетровск
https://t.co/hG83HUwoDx",-0.59
всамделишный,-0.59
офигено,-0.59
300мл,-0.59
дикарь,-0.59
мерцать,-0.59
дьара,-0.59
иконик,-0.59
#Ren,-0.59
#разлука,-0.59
унтай,-0.59
пидорастический,-0.59
потуга,-0.59
отлаживать,-0.59
📬,-0.59
Gusya,-0.59
сфоткац,-0.59
extreme,-0.59
Двщ,-0.59
"#Epicenter...

Тракса",-0.59
вхаз,-0.59
трепетно,-0.59
Stars2D,-0.59
4450р,-0.59
зимбабвийский,-0.59
миллерхуй,-0.59
оаоа,-0.59
сволоча,-0.59
факкк,-0.59
печалькаа,-0.59
бошкатов,-0.59
(----:,-0.59
Bookmate,-0.59
приклеивать,-0.59
направленность,-0.59
юмное,-0.59
оснавный,-0.59
()(((),-0.59
чиниться,-0.59
Alcatel,-0.59
tas,-0.59
фендом,-0.59
наругать,-0.59
явништо,-0.59
кривдовец,-0.59
#MYDARKESTDAYS,-0.59
конфендициальность,-0.59
жовква,-0.59
олечка,-0.59
беспонтовый,-0.59
изменчивый,-0.59
остолоп,-0.59
глум,-0.59
"#Ижевск
https://t.co/YtMgXgDxoG",-0.59
клише,-0.59
16.00,-0.59
7h1ACyWb8j,-0.59
бур,-0.59
;*&,-0.59
дэд,-0.59
уотерс,-0.59
юэн,-0.59
скрыжаванна,-0.59
#АнджелинаДжоли,-0.59
10.00,-0.59
офишать,-0.59
приклеиваться,-0.59
врменно,-0.59
хантер,-0.59
":""""""""""""""""""""""""""""",-0.59
сэмэрч,-0.59
#hcsibir,-0.59
тигруль,-0.59
индикар,-0.59
распределение,-0.59
MAGAZINE,-0.59
нековать,-0.59
Брррррррр,-0.59
ебврт,-0.59
Bswni13VXO,-0.59
#теракт,-0.59
дирикоффф,-0.59
Nissan,-0.59
жигули,-0.59
#16GeoffPLATT,-0.59
ABT,-0.59
үүнд,-0.59
хаачхын,-0.59
PRADO,-0.59
стремянка,-0.59
детям99,-0.59
дубляж,-0.59
малеха,-0.59
нифигаа,-0.59
натуральность,-0.59
писожуифолловятлент,-0.59
наме,-0.59
nca,-0.59
"#ОпросОтНайта
От",-0.59
бутовский,-0.59
#ра…,-0.59
#пиво,-0.59
алееееее,-0.59
vokrugsveta,-0.59
пиздошить,-0.59
ледниковыйпериодвтомск#,-0.59
сусс,-0.59
игнить,-0.59
..!!!!....,-0.59
"#Чернигов
https://t.co/GfTTMjQVjh",-0.59
фубэ,-0.59
12.00,-0.59
дескриминация,-0.59
Lucency,-0.59
#коучинг,-0.59
рельефный,-0.59
YwTl8W9yBZ,-0.59
зачиркать,-0.59
сибур,-0.59
бестиарий,-0.59
´▽`,-0.59
#AMP,-0.59
EoWiSgzzkk,-0.59
выйда,-0.59
#eurusd,-0.59
хужий,-0.59
ожизман,-0.59
чииииииигооооооооо,-0.59
!! ),-0.59
#новость,-0.59
#Отель,-0.59
разобратси,-0.59
монумент,-0.59
"#в_мире
https://t.co/cmDjQa6DxW",-0.59
Пані,-0.59
#Пиксели,-0.59
авахдаа,-0.59
кориш,-0.59
обьект,-0.59
обидется,-0.59
вып,-0.59
1ч,-0.59
хосе,-0.59
#ученые,-0.59
отверженный,-0.59
#инструменты,-0.59
#работник,-0.59
читмевать,-0.59
жилищно-коммунальный,-0.59
414,-0.59
гарин,-0.59
540s,-0.59
айылтв,-0.59
религиозность,-0.59
боаш,-0.59
агорафобия,-0.59
носища,-0.59
ІІІ,-0.59
1650,-0.59
Stage,-0.59
невьебенский,-0.59
ааша,-0.59
дубров,-0.59
"#50ПРИЧИНЛЮБИТЬMATTWALST

1.",-0.59
:((❤️,-0.59
УГ,-0.59
океанский,-0.59
евроидение,-0.59
көруім,-0.59
CSS,-0.59
ельцин,-0.59
пестовать,-0.59
#k…,-0.59
вээээээээнлайд,-0.59
miu,-0.59
хост,-0.59
выпад,-0.59
вездееее,-0.59
оловянникова,-0.59
#68школа,-0.59
уайлдер,-0.59
календарик,-0.59
HYYH,-0.59
bXdVc3xrQv,-0.59
eat,-0.59
÷(((,-0.59
скатина,-0.59
"#РтутьФолловитСвитДримс
Какой",-0.59
бичуха,-0.59
#KCA2016,-0.59
херин,-0.59
необычный,-0.59
какуюто,-0.59
Guns,-0.59
#проститутки,-0.59
защитимладурусь,-0.59
атличеая,-0.59
складчина,-0.59
экперимент,-0.59
такеши,-0.59
грустньий,-0.59
табакокурение,-0.59
ельцовка,-0.59
09999,-0.59
абло,-0.59
"#Луганск
https://t.co/2W6yGTTljl",-0.59
нагадить,-0.59
рутка,-0.59
:_(((((((((((,-0.59
#Larry,-0.59
"#TotalDark

https://t.co/WUJdTTmuTd",-0.59
wr0ng,-0.59
#РЕТВИТ,-0.59
берлога,-0.59
Esp8266,-0.59
йомойо,-0.59
млечный,-0.59
САНХҮҮ,-0.59
#носкороябомж,-0.59
завистьплач,-0.59
hiphopmayday,-0.59
#Budweiser,-0.59
"#Погода
HD:",-0.59
ктрый,-0.59
#стационар,-0.59
херли,-0.59
Changing,-0.59
sfactum,-0.59
#izh_people,-0.59
отцтой,-0.59
хэмилла,-0.59
комплиментик,-0.59
#TT_RS,-0.59
пэйвол,-0.59
topgear,-0.59
КЗН,-0.59
горзелентрест,-0.59
покровный,-0.59
gruppa,-0.59
читерство,-0.59
майскогооооооо,-0.59
булик,-0.59
Auto,-0.59
#awesome,-0.59
1.4420,-0.59
шпорка,-0.59
✌&,-0.59
подозреваться,-0.59
ниела,-0.59
авакин,-0.59
взялииииии,-0.59
#Чернобиль,-0.59
